id,full_name,first_name,last_name,is_active,in_boxscore,nb_appearances
1642461,Spencer Jones,Spencer,Jones,True,False,0
77197,Steve Jones,Steve,Jones,False,False,0
203093,Terrence Jones,Terrence,Jones,False,True,108
1630200,Tre Jones,Tre,Jones,True,False,0
1626145,Tyus Jones,Tyus,Jones,True,True,98
77198,Wali Jones,Wali,Jones,False,False,0
77199,Wallace Jones,Wallace,Jones,False,False,0
77201,Wil Jones,Wil,Jones,False,False,0
77202,Willie Jones,Willie,Jones,False,False,0
77203,Willie Jones,Willie,Jones,False,False,0
203103,Perry Jones III,Perry,Jones III,False,False,0
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,True,True,4
1817,Adonis Jordan,Adonis,Jordan,False,False,0
201599,DeAndre Jordan,DeAndre,Jordan,True,True,130
77205,Eddie Jordan,Eddie,Jordan,False,False,0
202366,Jerome Jordan,Jerome,Jordan,False,False,0
893,Michael Jordan,Michael,Jordan,False,False,0
674,Reggie Jordan,Reggie,Jordan,False,False,0
77208,Thomas Jordan,Thomas,Jordan,False,False,0
77209,Walter Jordan,Walter,Jordan,False,False,0
77210,Phil Jordon,Phil,Jordon,False,False,0
77211,Johnny Jorgensen,Johnny,Jorgensen,False,False,0
77212,Noble Jorgensen,Noble,Jorgensen,False,False,0
77213,Roger Jorgensen,Roger,Jorgensen,False,False,0
202709,Cory Joseph,Cory,Joseph,True,True,142
2123,Garth Joseph,Garth,Joseph,False,False,0
203126,Kris Joseph,Kris,Joseph,False,False,0
77214,Yvon Joseph,Yvon,Joseph,False,False,0
1631107,Nikola Jović,Nikola,Jović,True,False,0
77215,Jeff Judkins,Jeff,Judkins,False,False,0
1630548,Johnny Juzang,Johnny,Juzang,True,False,0
1629662,Mfiondu Kabengele,Mfiondu,Kabengele,False,False,0
77217,Edwin Kachan,Edwin,Kachan,False,False,0
77218,George Kaftan,George,Kaftan,False,False,0
77219,Ed Kalafat,Ed,Kalafat,False,False,0
1630686,Georgios Kalaitzakis,Georgios,Kalaitzakis,False,False,0
2549,Chris Kaman,Chris,Kaman,False,True,75
1626163,Frank Kaminsky,Frank,Kaminsky,False,True,123
77221,Ralph Kaplowitz,Ralph,Kaplowitz,False,False,0
2574,Jason Kapono,Jason,Kapono,False,False,0
77222,Tony Kappen,Tony,Kappen,False,False,0
203508,Sergey Karasev,Sergey,Karasev,False,True,69
201207,Coby Karl,Coby,Karl,False,False,0
77223,George Karl,George,Karl,False,False,0
77225,Ed Kasid,Ed,Kasid,False,False,0
2435,Mario Kasun,Mario,Kasun,False,False,0
77226,Leo Katkaveck,Leo,Katkaveck,False,False,0
77227,Bob Kauffman,Bob,Kauffman,False,False,0
201619,Sasha Kaun,Sasha,Kaun,False,True,53
77228,Wilbert Kautz,Wilbert,Kautz,False,False,0
1642530,Yuki Kawamura,Yuki,Kawamura,True,False,0
77229,Clarence Kea,Clarence,Kea,False,False,0
77230,Michael Kearns,Michael,Kearns,False,False,0
77231,Tommy Kearns,Tommy,Kearns,False,False,0
228,Adam Keefe,Adam,Keefe,False,False,0
77233,Harold Keeling,Harold,Keeling,False,False,0
1631211,Trevor Keels,Trevor,Keels,False,False,0
77234,Ken Keller,Ken,Keller,False,False,0
1630283,Kylor Kelley,Kylor,Kelley,True,False,0
77235,Rich Kelley,Rich,Kelley,False,False,0
77236,Clark Kellogg,Clark,Kellogg,False,False,0
77237,Gerard Kelly,Gerard,Kelly,False,False,0
203527,Ryan Kelly,Ryan,Kelly,False,True,103
77238,Tom Kelly,Tom,Kelly,False,False,0
77239,Greg Kelser,Greg,Kelser,False,False,0
77240,Ben Kelso,Ben,Kelso,False,False,0
431,Shawn Kemp,Shawn,Kemp,False,False,0
1118,Tim Kempton,Tim,Kempton,False,False,0
77242,Frank Kendrick,Frank,Kendrick,False,False,0
1628379,Luke Kennard,Luke,Kennard,True,False,0
202810,D.J. Kennedy,D.J.,Kennedy,False,False,0
77243,Eugene Kennedy,Eugene,Kennedy,False,False,0
77244,Joe Kennedy,Joe,Kennedy,False,False,0
77245,William Kennedy,William,Kennedy,False,False,0
77246,Larry Kenon,Larry,Kenon,False,False,0
77247,Bill Kenville,Bill,Kenville,False,False,0
1801,Jonathan Kerner,Jonathan,Kerner,False,False,0
77248,Johnny Kerr,Johnny,Kerr,False,False,0
70,Steve Kerr,Steve,Kerr,False,False,0
77249,Jack Kerris,Jack,Kerris,False,False,0
760,Jerome Kersey,Jerome,Kersey,False,False,0
77251,Alec Kessler,Alec,Kessler,False,False,0
1631117,Walker Kessler,Walker,Kessler,True,False,0
1930,Lari Ketner,Lari,Ketner,False,False,0
1630296,Braxton Key,Braxton,Key,True,False,0
705,Randolph Keys,Randolph,Keys,False,False,0
2751,Viktor Khryapa,Viktor,Khryapa,False,False,0
467,Jason Kidd,Jason,Kidd,False,False,0
1629742,Stanton Kidd,Stanton,Kidd,False,False,0
77254,Warren Kidd,Warren,Kidd,False,False,0
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,False,True,53
77255,Irv Kiffin,Irv,Kiffin,False,False,0
77256,Jack Kiley,Jack,Kiley,False,False,0
77257,Ernie Killum,Ernie,Killum,False,False,0
77258,Carl Kilpatrick,Carl,Kilpatrick,False,False,0
203930,Sean Kilpatrick,Sean,Kilpatrick,False,True,78
77259,Toby Kimball,Toby,Kimball,False,False,0
77260,Bo Kimble,Bo,Kimble,False,False,0
77261,Stan Kimbrough,Stan,Kimbrough,False,False,0
77262,Chad Kinch,Chad,Kinch,False,False,0
77263,Albert King,Albert,King,False,False,0
77264,Bernard King,Bernard,King,False,False,0
12,Chris King,Chris,King,False,False,0
77266,Dan King,Dan,King,False,False,0
701,Frankie King,Frankie,King,False,False,0
77268,George King,George,King,False,False,0
1628994,George King,George,King,False,False,0
1562,Gerard King,Gerard,King,False,False,0
77270,Jim King,Jim,King,False,False,0
728,Jimmy King,Jimmy,King,False,False,0
1629663,Louis King,Louis,King,False,False,0
77272,Maury King,Maury,King,False,False,0
77273,Reggie King,Reggie,King,False,False,0
1101,Rich King,Rich,King,False,False,0
351,Stacey King,Stacey,King,False,False,0
77276,Tom King,Tom,King,False,False,0
77277,Bob Kinney,Bob,Kinney,False,False,0
200814,Tarence Kinsey,Tarence,Kinsey,False,False,0
1905,Andrei Kirilenko,Andrei,Kirilenko,False,False,0
203945,Alex Kirk,Alex,Kirk,False,False,0
77278,Walt Kirk,Walt,Kirk,False,False,0
1630557,Corey Kispert,Corey,Kispert,True,False,0
77279,Doug Kistler,Doug,Kistler,False,False,0
77280,Curtis Kitchen,Curtis,Kitchen,False,False,0
1123,Greg Kite,Greg,Kite,False,False,0
954,Kerry Kittles,Kerry,Kittles,False,False,0
1628467,Maxi Kleber,Maxi,Kleber,True,False,0
170,Joe Kleine,Joe,Kleine,False,False,0
101132,Linas Kleiza,Linas,Kleiza,False,False,0
77283,Leo Klier,Leo,Klier,False,False,0
1641752,Bobi Klintman,Bobi,Klintman,True,False,0
77284,Herm Klotz,Herm,Klotz,False,False,0
77285,Duane Klueh,Duane,Klueh,False,False,0
1642261,Dalton Knecht,Dalton,Knecht,True,False,0
77290,Billy Knight,Billy,Knight,False,False,0
77287,Bob Knight,Bob,Knight,False,False,0
2688,Brandin Knight,Brandin,Knight,False,False,0
202688,Brandon Knight,Brandon,Knight,False,True,116
1510,Brevin Knight,Brevin,Knight,False,False,0
1630233,Nathan Knight,Nathan,Knight,False,False,0
1861,Negele Knight,Negele,Knight,False,False,0
77288,Ron Knight,Ron,Knight,False,False,0
77289,Toby Knight,Toby,Knight,False,False,0
969,Travis Knight,Travis,Knight,False,False,0
77291,Lee Knorek,Lee,Knorek,False,False,0
77292,Dick Knostman,Dick,Knostman,False,False,0
77293,Rod Knowles,Rod,Knowles,False,False,0
1628995,Kevin Knox II,Kevin,Knox II,True,False,0
77294,Bart Kofoed,Bart,Kofoed,False,False,0
77295,Don Kojis,Don,Kojis,False,False,0
1642278,Tyler Kolek,Tyler,Kolek,True,False,0
1631132,Christian Koloko,Christian,Koloko,True,False,0
77296,Milo Komenich,Milo,Komenich,False,False,0
77297,Howard Komives,Howard,Komives,False,False,0
402,Jon Koncak,Jon,Koncak,False,False,0
1629723,John Konchar,John,Konchar,True,False,0
77299,Bud Koper,Bud,Koper,False,False,0
77300,Joe Kopicki,Joe,Kopicki,False,False,0
1627788,Furkan Korkmaz,Furkan,Korkmaz,False,False,0
77301,Frank Kornet,Frank,Kornet,False,False,0
1628436,Luke Kornet,Luke,Kornet,True,False,0
101117,Yaroslav Korolev,Yaroslav,Korolev,False,False,0
2594,Kyle Korver,Kyle,Korver,False,True,127
77302,Len Kosmalski,Len,Kosmalski,False,False,0
77303,Andy Kostecka,Andy,Kostecka,False,False,0
77304,Harold Kottman,Harold,Kottman,False,False,0
201585,Kosta Koufos,Kosta,Koufos,False,True,122
77305,Tom Kozelko,Tom,Kozelko,False,False,0
77306,Arvid Kramer,Arvid,Kramer,False,False,0
77307,Barry Kramer,Barry,Kramer,False,False,0
77308,Joel Kramer,Joel,Kramer,False,False,0
77309,Dan Kraus,Dan,Kraus,False,False,0
77310,Herb Krautblatt,Herb,Krautblatt,False,False,0
203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,False,False,0
77311,Jim Krebs,Jim,Krebs,False,False,0
1630249,Vít Krejčí,Vít,Krejčí,True,False,0
77312,Wayne Kreklow,Wayne,Kreklow,False,False,0
77313,Tom Kron,Tom,Kron,False,False,0
77314,Tom Kropp,Tom,Kropp,False,False,0
2420,Nenad Krstic,Nenad,Krstic,False,False,0
1474,Larry Krystkowiak,Larry,Krystkowiak,False,False,0
77316,Steve Kuberski,Steve,Kuberski,False,False,0
77317,Leo Kubiak,Leo,Kubiak,False,False,0
77318,Bruce Kuczenski,Bruce,Kuczenski,False,False,0
77319,Frank Kudelka,Frank,Kudelka,False,False,0
77320,John Kuester,John,Kuester,False,False,0
77322,Ray Kuka,Ray,Kuka,False,False,0
389,Toni Kukoc,Toni,Kukoc,False,False,0
1629083,Arnoldas Kulboka,Arnoldas,Kulboka,False,False,0
1630228,Jonathan Kuminga,Jonathan,Kuminga,True,False,0
77323,Kevin Kunnert,Kevin,Kunnert,False,False,0
77324,Mitch Kupchak,Mitch,Kupchak,False,False,0
77325,Charles Kupec,Charles,Kupec,False,False,0
1629066,Rodions Kurucs,Rodions,Kurucs,False,False,0
201633,Rob Kurz,Rob,Kurz,False,False,0
2825,Ibrahim Kutluay,Ibrahim,Kutluay,False,False,0
1628398,Kyle Kuzma,Kyle,Kuzma,True,False,0
203136,Ognjen Kuzmic,Ognjen,Kuzmic,False,False,0
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,False,True,49
77327,Fred LaCour,Fred,LaCour,False,False,0
1711,Raef LaFrentz,Raef,LaFrentz,False,False,0
77328,Tom LaGarde,Tom,LaGarde,False,False,0
1631222,Jake LaRavia,Jake,LaRavia,True,False,0
1601,Rusty LaRue,Rusty,LaRue,False,False,0
77340,Rudy LaRusso,Rudy,LaRusso,False,False,0
203897,Zach LaVine,Zach,LaVine,True,True,118
1627746,Skal Labissiere,Skal,Labissiere,True,True,22
77326,Sam Lacey,Sam,Lacey,False,False,0
363,Christian Laettner,Christian,Laettner,False,False,0
201802,Oliver Lafayette,Oliver,Lafayette,False,False,0
100263,Bill Laimbeer,Bill,Laimbeer,False,False,0
77329,Pete Lalich,Pete,Lalich,False,False,0
77330,Bo Lamar,Bo,Lamar,False,False,0
1630237,Anthony Lamb,Anthony,Lamb,False,False,0
203117,Doron Lamb,Doron,Lamb,False,False,0
203087,Jeremy Lamb,Jeremy,Lamb,False,True,112
77331,John Lambert,John,Lambert,False,False,0
77332,Jeff Lamp,Jeff,Lamp,False,False,0
2573,Maciej Lampe,Maciej,Lampe,False,False,0
77333,Jim Lampley,Jim,Lampley,False,False,0
2253,Sean Lampley,Sean,Lampley,False,False,0
1629111,Jock Landale,Jock,Landale,True,False,0
201171,Carl Landry,Carl,Landry,False,True,54
202068,Marcus Landry,Marcus,Landry,False,False,0
77334,Mark Landsberger,Mark,Landsberger,False,False,0
77335,Jerome Lane,Jerome,Lane,False,False,0
457,Andrew Lang,Andrew,Lang,False,False,0
226,Antonio Lang,Antonio,Lang,False,False,0
2591,James Lang,James,Lang,False,False,0
1892,Trajan Langdon,Trajan,Langdon,False,False,0
101247,Keith Langford,Keith,Langford,False,False,0
1629641,Romeo Langford,Romeo,Langford,False,False,0
2061,Dan Langhi,Dan,Langhi,False,False,0
600005,Bob Lanier,Bob,Lanier,False,False,0
77338,Stu Lantz,Stu,Lantz,False,False,0
1627879,Nicolas Laprovittola,Nicolas,Laprovittola,False,True,31
77339,York Larese,York,Larese,False,False,0
203499,Shane Larkin,Shane,Larkin,False,True,70
1641796,Pelle Larsson,Pelle,Larsson,True,False,0
77341,John Laskowski,John,Laskowski,False,False,0
201186,Stephane Lasme,Stephane,Lasme,False,False,0
77342,Dave Lattin,Dave,Lattin,False,False,0
968,Priest Lauderdale,Priest,Lauderdale,False,False,0
77344,Rich Laurel,Rich,Laurel,False,False,0
77345,Walt Lautenbach,Walt,Lautenbach,False,False,0
203530,Joffrey Lauvergne,Joffrey,Lauvergne,False,True,117
77346,Tony Lavelli,Tony,Lavelli,False,False,0
77347,Bob Lavoy,Bob,Lavoy,False,False,0
201151,Acie Law,Acie,Law,False,False,0
1629724,Vic Law,Vic,Law,False,False,0
202371,Gani Lawal,Gani,Lawal,False,False,0
77348,Ed Lawrence,Ed,Lawrence,False,False,0
1630639,A.J. Lawson,A.J.,Lawson,True,False,0
1535,Jason Lawson,Jason,Lawson,False,False,0
201951,Ty Lawson,Ty,Lawson,False,True,122
1627774,Jake Layman,Jake,Layman,False,True,53
77350,Dennis Layton,Dennis,Layton,False,False,0
1627747,Caris LeVert,Caris,LeVert,True,True,19
1628388,T.J. Leaf,T.J.,Leaf,False,False,0
77351,Emanuel Leaks,Emanuel,Leaks,False,False,0
77352,Hal Lear,Hal,Lear,False,False,0
77353,Allen Leavell,Allen,Leavell,False,False,0
77354,Jeff Lebo,Jeff,Lebo,False,False,0
287,Eric Leckner,Eric,Leckner,False,False,0
1629665,Jalen Lecque,Jalen,Lecque,False,False,0
203495,Ricky Ledo,Ricky,Ledo,False,False,0
77356,Butch Lee,Butch,Lee,False,False,0
77357,Clyde Lee,Clyde,Lee,False,False,0
201584,Courtney Lee,Courtney,Lee,False,True,125
1627814,Damion Lee,Damion,Lee,True,False,0
101135,David Lee,David,Lee,False,True,124
77358,Doug Lee,Doug,Lee,False,False,0
77359,George Lee,George,Lee,False,False,0
77360,Greg Lee,Greg,Lee,False,False,0
77361,Keith Lee,Keith,Lee,False,False,0
77362,Kurk Lee,Kurk,Lee,False,False,0
202723,Malcolm Lee,Malcolm,Lee,False,False,0
77363,Rock Lee,Rock,Lee,False,False,0
77364,Ron Lee,Ron,Lee,False,False,0
77365,Russell Lee,Russell,Lee,False,False,0
1630240,Saben Lee,Saben,Lee,False,False,0
77366,Ed Leede,Ed,Leede,False,False,0
77367,Hank Lefkowitz,Hank,Lefkowitz,False,False,0
100,Tim Legler,Tim,Legler,False,False,0
77369,George Lehmann,George,Lehmann,False,False,0
1627215,Walt Lemon Jr.,Walt,Lemon Jr.,False,False,0
203458,Alex Len,Alex,Len,True,True,120
702,Voshon Lenard,Voshon,Lenard,False,False,0
77371,Bob Leonard,Bob,Leonard,False,False,0
77370,Gary Leonard,Gary,Leonard,False,False,0
202695,Kawhi Leonard,Kawhi,Leonard,True,True,128
203086,Meyers Leonard,Meyers,Leonard,False,True,105
1642502,Malevy Leons,Malevy,Leons,True,False,0
77372,Jim Les,Jim,Les,False,False,0
202727,Travis Leslie,Travis,Leslie,False,False,0
77373,Ronnie Lester,Ronnie,Lester,False,False,0
77374,Clifford Lett,Clifford,Lett,False,False,0
202720,Jon Leuer,Jon,Leuer,False,True,123
77375,Andrew Levane,Andrew,Levane,False,False,0
77376,Lafayette Lever,Lafayette,Lever,False,False,0
77377,Cliff Levingston,Cliff,Levingston,False,False,0
77385,Bobby Lewis,Bobby,Lewis,False,False,0
736,Cedric Lewis,Cedric,Lewis,False,False,0
77379,Fred Lewis,Fred,Lewis,False,False,0
77380,Freddie Lewis,Freddie,Lewis,False,False,0
77381,Grady Lewis,Grady,Lewis,False,False,0
1631171,Justin Lewis,Justin,Lewis,False,False,0
729,Martin Lewis,Martin,Lewis,False,False,0
1641721,Maxwell Lewis,Maxwell,Lewis,True,False,0
1900,Quincy Lewis,Quincy,Lewis,False,False,0
77383,Ralph Lewis,Ralph,Lewis,False,False,0
1740,Rashard Lewis,Rashard,Lewis,False,False,0
77384,Reggie Lewis,Reggie,Lewis,False,False,0
1630575,Scottie Lewis,Scottie,Lewis,False,False,0
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,False,False,0
77386,Marcus Liberty,Marcus,Liberty,False,False,0
77387,Todd Lichti,Todd,Lichti,False,False,0
1630604,E.J. Liddell,E.J.,Liddell,True,False,0
202732,DeAndre Liggins,DeAndre,Liggins,False,True,40
77388,Bill Ligon,Bill,Ligon,False,False,0
203081,Damian Lillard,Damian,Lillard,True,True,122
202391,Jeremy Lin,Jeremy,Lin,False,True,95
77389,Steve Lingenfelter,Steve,Lingenfelter,False,False,0
175,Alton Lister,Alton,Lister,False,False,0
1629642,Nassir Little,Nassir,Little,False,False,0
1641726,Dereck Lively II,Dereck,Lively II,True,False,0
1630587,Isaiah Livers,Isaiah,Livers,False,False,0
1641753,Chris Livingston,Chris,Livingston,True,False,0
988,Randy Livingston,Randy,Livingston,False,False,0
2733,Shaun Livingston,Shaun,Livingston,False,True,153
77392,Ron Livingstone,Ron,Livingstone,False,False,0
1024,Horacio Llamas,Horacio,Llamas,False,False,0
77394,Earl Lloyd,Earl,Lloyd,False,False,0
77395,Lewis Lloyd,Lewis,Lloyd,False,False,0
77396,Scott Lloyd,Scott,Lloyd,False,False,0
77397,Bob Lochmueller,Bob,Lochmueller,False,False,0
77398,Robert Lock,Robert,Lock,False,False,0
77399,Darrell Lockhart,Darrell,Lockhart,False,False,0
1100,Ian Lockhart,Ian,Lockhart,False,False,0
77401,Kevin Loder,Kevin,Loder,False,False,0
77402,Don Lofgran,Don,Lofgran,False,False,0
1629155,Zach Lofton,Zach,Lofton,False,False,0
1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,False,False,0
77403,Johnny Logan,Johnny,Logan,False,False,0
38,Brad Lohaus,Brad,Lohaus,False,False,0
1609,Art Long,Art,Long,False,False,0
3,Grant Long,Grant,Long,False,False,0
1381,John Long,John,Long,False,False,0
77406,Paul Long,Paul,Long,False,False,0
1627848,Shawn Long,Shawn,Long,False,False,0
26,Luc Longley,Luc,Longley,False,False,0
1626172,Kevon Looney,Kevon,Looney,True,True,56
201572,Brook Lopez,Brook,Lopez,True,True,116
1732,Felipe Lopez,Felipe,Lopez,False,False,0
2221,Raul Lopez,Raul,Lopez,False,False,0
201577,Robin Lopez,Robin,Lopez,False,True,122
943,Ryan Lorthridge,Ryan,Lorthridge,False,False,0
77409,Jim Loscutoff,Jim,Loscutoff,False,False,0
77410,Plummer Lott,Plummer,Lott,False,False,0
77411,Kevin Loughery,Kevin,Loughery,False,False,0
1629712,Didi Louzada,Didi,Louzada,False,False,0
77412,Bob Love,Bob,Love,False,False,0
201567,Kevin Love,Kevin,Love,True,True,145
77413,Stan Love,Stan,Love,False,False,0
77414,Clyde Lovellette,Clyde,Lovellette,False,False,0
77415,Sidney Lowe,Sidney,Lowe,False,False,0
77416,Chuck Lowery,Chuck,Lowery,False,False,0
200768,Kyle Lowry,Kyle,Lowry,True,True,141
1628070,Jordan Loyd,Jordan,Loyd,False,False,0
77417,Al Lucas,Al,Lucas,False,False,0
77418,Jerry Lucas,Jerry,Lucas,False,False,0
77419,John Lucas,John,Lucas,False,False,0
203564,Kalin Lucas,Kalin,Lucas,False,False,0
77420,Maurice Lucas,Maurice,Lucas,False,False,0
101249,John Lucas III,John,Lucas III,False,True,24
77421,Ted Luckenbill,Ted,Luckenbill,False,False,0
1731,Tyronn Lue,Tyronn,Lue,False,False,0
77422,Jim Luisi,Jim,Luisi,False,False,0
77423,Al Lujack,Al,Lujack,False,False,0
77424,Phil Lumpkin,Phil,Lumpkin,False,False,0
77425,Ray Lumpp,Ray,Lumpp,False,False,0
1630994,Gabriel Lundberg,Gabriel,Lundberg,False,False,0
1641754,Seth Lundy,Seth,Lundy,True,False,0
1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,False,True,46
1628399,Tyler Lydon,Tyler,Lydon,False,False,0
1626168,Trey Lyles,Trey,Lyles,True,True,121
248,George Lynch,George,Lynch,False,False,0
77426,Kevin Lynch,Kevin,Lynch,False,False,0
77427,Mike Lynn,Mike,Lynn,False,False,0
1627815,Sheldon Mac,Sheldon,Mac,False,True,41
1928,Todd MacCulloch,Todd,MacCulloch,False,False,0
77430,Ronnie MacGilvray,Ronnie,MacGilvray,False,False,0
931,Don MacLean,Don,MacLean,False,False,0
77428,Mike Macaluso,Mike,Macaluso,False,False,0
77429,Ed Macauley,Ed,Macauley,False,False,0
203159,Scott Machado,Scott,Machado,False,False,0
101178,Arvydas Macijauskas,Arvydas,Macijauskas,False,False,0
77432,Ollie Mack,Ollie,Mack,False,False,0
694,Sam Mack,Sam,Mack,False,False,0
202714,Shelvin Mack,Shelvin,Mack,False,True,123
1635,Malcolm Mackey,Malcolm,Mackey,False,False,0
77435,Rudy Macklin,Rudy,Macklin,False,False,0
202731,Vernon Macklin,Vernon,Macklin,False,False,0
77436,Johnny Macknowski,Johnny,Macknowski,False,False,0
1629133,Daryl Macon,Daryl,Macon,False,False,0
1855,Mark Macon,Mark,Macon,False,False,0
1629122,J.P. Macura,J.P.,Macura,False,False,0
77438,Kyle Macy,Kyle,Macy,False,False,0
77439,Jack Maddox,Jack,Maddox,False,False,0
2432,Tito Maddox,Tito,Maddox,False,False,0
1666,Gerald Madkins,Gerald,Madkins,False,False,0
2058,Mark Madsen,Mark,Madsen,False,False,0
77441,Norm Mager,Norm,Mager,False,False,0
203705,Josh Magette,Josh,Magette,False,False,0
1894,Corey Maggette,Corey,Maggette,False,False,0
77442,Dave Magley,Dave,Magley,False,False,0
2048,Jamaal Magloire,Jamaal,Magloire,False,False,0
1630266,Will Magnay,Will,Magnay,False,False,0
101133,Ian Mahinmi,Ian,Mahinmi,False,True,75
77443,John Mahnken,John,Mahnken,False,False,0
77444,Francis Mahoney,Francis,Mahoney,False,False,0
328,Rick Mahorn,Rick,Mahorn,False,False,0
105,Dan Majerle,Dan,Majerle,False,False,0
200970,Renaldo Major,Renaldo,Major,False,False,0
1627748,Thon Maker,Thon,Maker,False,True,46
77447,Lionel Malamed,Lionel,Malamed,False,False,0
1630177,Theo Maledon,Theo,Maledon,False,False,0
117,Jeff Malone,Jeff,Malone,False,False,0
252,Karl Malone,Karl,Malone,False,False,0
77449,Moses Malone,Moses,Malone,False,False,0
1074,Matt Maloney,Matt,Maloney,False,False,0
77450,Steve Malovic,Steve,Malovic,False,False,0
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,True,False,0
77451,Ted Manakas,Ted,Manakas,False,False,0
77452,John Mandic,John,Mandic,False,False,0
1630211,Karim Mane,Karim,Mane,False,False,0
77453,Frank Mangiapane,Frank,Mangiapane,False,False,0
986,Marcus Mann,Marcus,Mann,False,False,0
1629611,Terance Mann,Terance,Mann,True,False,0
1630544,Tre Mann,Tre,Mann,True,False,0
330,Danny Manning,Danny,Manning,False,False,0
77454,Ed Manning,Ed,Manning,False,False,0
316,Richard Manning,Richard,Manning,False,False,0
1630185,Nico Mannion,Nico,Mannion,False,False,0
77456,Pace Mannion,Pace,Mannion,False,False,0
77457,Nick Mantis,Nick,Mantis,False,False,0
77459,Pete Maravich,Pete,Maravich,False,False,0
77458,Peter Maravich,Peter,Maravich,False,False,0
203906,Devyn Marble,Devyn,Marble,False,True,44
77460,Roy Marble,Roy,Marble,False,False,0
950,Stephon Marbury,Stephon,Marbury,False,False,0
36,Sarunas Marciulionis,Sarunas,Marciulionis,False,False,0
77462,Saul Mariaschin,Saul,Mariaschin,False,False,0
77463,Jack Marin,Jack,Marin,False,False,0
1890,Shawn Marion,Shawn,Marion,False,False,0
1626246,Boban Marjanović,Boban,Marjanović,False,True,120
1628374,Lauri Markkanen,Lauri,Markkanen,True,False,0
200806,Damir Markota,Damir,Markota,False,False,0
1752,Sean Marks,Sean,Marks,False,False,0
77464,Harvey Marlatt,Harvey,Marlatt,False,False,0
77465,Eric Marsh,Eric,Marsh,False,False,0
77466,Jim Marsh,Jim,Marsh,False,False,0
681,Donny Marshall,Donny,Marshall,False,False,0
923,Donyell Marshall,Donyell,Marshall,False,False,0
203088,Kendall Marshall,Kendall,Marshall,False,True,57
1630230,Naji Marshall,Naji,Marshall,True,False,0
101185,Rawle Marshall,Rawle,Marshall,False,False,0
77467,Tom Marshall,Tom,Marshall,False,False,0
77468,Vester Marshall,Vester,Marshall,False,False,0
77481,Bill Martin,Bill,Martin,False,False,0
77478,Bob Martin,Bob,Martin,False,False,0
77469,Brian Martin,Brian,Martin,False,False,0
1628997,Caleb Martin,Caleb,Martin,True,False,0
201858,Cartier Martin,Cartier,Martin,False,False,0
1628998,Cody Martin,Cody,Martin,True,False,0
733,Cuonzo Martin,Cuonzo,Martin,False,False,0
239,Darrick Martin,Darrick,Martin,False,False,0
77473,Don Martin,Don,Martin,False,False,0
77471,Donald Martin,Donald,Martin,False,False,0
77472,Fernando Martin,Fernando,Martin,False,False,0
1626185,Jarell Martin,Jarell,Martin,False,True,89
1641798,Jaylen Martin,Jaylen,Martin,True,False,0
77474,Jeff Martin,Jeff,Martin,False,False,0
1629725,Jeremiah Martin,Jeremiah,Martin,False,False,0
1630231,KJ Martin,KJ,Martin,True,False,0
1629103,Kelan Martin,Kelan,Martin,False,False,0
2030,Kenyon Martin,Kenyon,Martin,False,False,0
2755,Kevin Martin,Kevin,Martin,False,True,75
77475,Larue Martin,Larue,Martin,False,False,0
77476,Mo Martin,Mo,Martin,False,False,0
77477,Phil Martin,Phil,Martin,False,False,0
77479,Ronald Martin,Ronald,Martin,False,False,0
77480,Slater Martin,Slater,Martin,False,False,0
1631213,Tyrese Martin,Tyrese,Martin,True,False,0
469,Jamal Mashburn,Jamal,Mashburn,False,False,0
77482,Al Masino,Al,Masino,False,False,0
193,Anthony Mason,Anthony,Mason,False,False,0
2046,Desmond Mason,Desmond,Mason,False,False,0
1628412,Frank Mason III,Frank,Mason III,False,False,0
2427,Roger Mason Jr.,Roger,Mason Jr.,False,False,0
763,Tony Massenburg,Tony,Massenburg,False,False,0
77483,Eddie Mast,Eddie,Mast,False,False,0
1628999,Yante Maten,Yante,Maten,False,False,0
1629726,Garrison Mathews,Garrison,Mathews,True,False,0
1628493,Mangok Mathiang,Mangok,Mathiang,False,False,0
1629751,Dakota Mathias,Dakota,Mathias,False,False,0
1631097,Bennedict Mathurin,Bennedict,Mathurin,True,False,0
1631255,Karlo Matković,Karlo,Matković,True,False,0
77484,Wes Matthews,Wes,Matthews,False,False,0
202083,Wesley Matthews,Wesley,Matthews,False,True,122
77485,Ariel Maughan,Ariel,Maughan,False,False,0
77486,Marlon Maxey,Marlon,Maxey,False,False,0
1630178,Tyrese Maxey,Tyrese,Maxey,True,False,0
101131,Jason Maxiell,Jason,Maxiell,False,False,0
77487,Cedric Maxwell,Cedric,Maxwell,False,False,0
137,Vernon Maxwell,Vernon,Maxwell,False,False,0
77489,Don May,Don,May,False,False,0
77490,Scott May,Scott,May,False,False,0
101118,Sean May,Sean,May,False,False,0
195,Lee Mayberry,Lee,Mayberry,False,False,0
77492,Clyde Mayes,Clyde,Mayes,False,False,0
